|caseid|task|user|end_timestamp|start_timestamp|enable_timestamp|source|run_num|processing_time|waiting_time|multitasking|role|st_wip|st_tsk_wip|n_task|role_1_st_oc|role_2_st_oc|role_3_st_oc|role_4_st_oc|role_5_st_oc|role_6_st_oc|end_wip|role_1_end_oc|role_2_end_oc|role_3_end_oc|role_4_end_oc|role_5_end_oc|role_6_end_oc
90|Case20|Turning & Milling|ID4167|2012-01-15 22:36:00|2012-01-15 21:07:00|2012-01-15 21:06:00|log|0.0|5340.0|60.0|0.0|Role 1|7|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|7|0.0|0.0|0.3333333333333333|0.0|0.0|0
91|Case20|Turning & Milling Q.C.|ID4618|2012-01-15 23:08:00|2012-01-15 21:07:00|2012-01-15 22:36:00|log|0.0|1920.0|0.0|5340.0|Role 3|7|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|7|0.0|0.0|0.0|0.0|0.0|0
92|Case20|Turning & Milling|ID4794|2012-01-16 05:24:00|2012-01-16 04:14:00|2012-01-15 23:08:00|log|0.0|4200.0|18360.0|0.0|Role 1|7|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|7|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
93|Case20|Turning & Milling|ID4794|2012-01-16 09:34:00|2012-01-16 05:25:00|2012-01-16 05:24:00|log|0.0|14940.0|60.0|0.0|Role 1|7|2|Turning & Milling|0.18181818181818182|0.14285714285714285|0.0|0.0|0.0|0|8|0.09090909090909091|0.0|0.0|0.0|0.0|0
94|Case20|Turning & Milling|ID4794|2012-01-16 11:38:00|2012-01-16 09:36:00|2012-01-16 09:34:00|log|0.0|7320.0|120.0|0.0|Role 1|8|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|9|0.09090909090909091|0.0|0.0|0.0|0.0|0
95|Case20|Turning & Milling|ID4429|2012-01-16 23:26:00|2012-01-16 14:29:00|2012-01-16 11:38:00|log|0.0|32220.0|10260.0|0.0|Role 1|9|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|9|0.09090909090909091|0.0|0.0|0.0|0.0|0
96|Case20|Turning & Milling|ID4529|2012-01-17 00:52:00|2012-01-17 00:05:00|2012-01-16 23:26:00|log|0.0|2820.0|2340.0|0.0|Role 1|9|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|9|0.0|0.0|0.0|0.0|0.0|0
97|Case20|Turning & Milling|ID4794|2012-01-17 13:49:00|2012-01-17 03:14:00|2012-01-17 00:52:00|log|0.0|38100.0|8520.0|0.0|Role 1|9|1|Turning & Milling Q.C.|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|9|0.0|0.0|0.0|0.0|0.0|0
98|Case20|Turning & Milling Q.C.|ID4618|2012-01-17 22:53:00|2012-01-17 22:26:00|2012-01-17 13:49:00|log|0.0|1620.0|31020.0|0.0|Role 3|8|1|Turning & Milling|0.0|0.0|0.3333333333333333|0.0|0.0|1|8|0.09090909090909091|0.0|0.0|0.0|0.0|1
99|Case20|Turning & Milling|ID4167|2012-01-18 01:50:00|2012-01-17 22:50:00|2012-01-17 22:53:00|log|0.0|10620.0|0.0|180.0|Role 1|8|1|Laser Marking|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|1|9|0.0|0.0|0.0|0.0|0.0|0
100|Case20|Laser Marking|ID4932|2012-01-23 19:45:00|2012-01-23 18:44:00|2012-01-18 01:50:00|log|0.0|3660.0|492840.0|0.0|Role 1|13|1|Round Grinding|0.2727272727272727|0.14285714285714285|0.0|0.0|0.5|0|13|0.18181818181818182|0.14285714285714285|0.0|0.0|0.5|0
101|Case20|Round Grinding|ID4445|2012-01-25 05:00:00|2012-01-25 04:30:00|2012-01-23 19:45:00|log|0.0|1800.0|117900.0|0.0|Role 2|14|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
102|Case20|Round Grinding|ID4445|2012-01-25 06:15:00|2012-01-25 05:00:00|2012-01-25 05:00:00|log|0.0|4500.0|0.0|0.0|Role 2|14|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|14|0.09090909090909091|0.0|0.0|0.0|0.0|0
103|Case20|Round Grinding|ID0420|2012-01-25 16:30:00|2012-01-25 14:00:00|2012-01-25 06:15:00|log|0.0|9000.0|27900.0|0.0|Role 2|14|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|1|14|0.0|0.14285714285714285|0.0|0.0|0.5|0
104|Case20|Round Grinding|ID0420|2012-01-26 22:56:00|2012-01-26 15:21:00|2012-01-25 16:30:00|log|0.0|27300.0|82260.0|0.0|Role 2|14|1|Round Grinding|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|14|0.0|0.0|0.0|0.0|0.0|0
105|Case20|Round Grinding|ID4355|2012-01-27 06:24:00|2012-01-26 23:06:00|2012-01-26 22:56:00|log|0.0|26280.0|600.0|0.0|Role 2|14|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|14|0.0|0.0|0.0|0.0|0.0|0
106|Case20|Round Grinding|ID0420|2012-01-27 17:00:00|2012-01-27 13:52:00|2012-01-27 06:24:00|log|0.0|11280.0|26880.0|0.0|Role 2|13|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|13|0.0|0.0|0.3333333333333333|0.0|0.0|0
107|Case20|Round Grinding|ID4445|2012-02-06 07:17:00|2012-02-06 06:56:00|2012-01-27 17:00:00|log|0.0|1260.0|827760.0|0.0|Role 2|14|1|Turning & Milling Q.C.|0.0|0.14285714285714285|0.0|0.0|0.0|0|14|0.0|0.0|0.0|0.0|0.0|0
108|Case20|Turning & Milling Q.C.|ID4618|2012-02-06 14:07:00|2012-02-06 13:50:00|2012-02-06 07:17:00|log|0.0|1020.0|23580.0|0.0|Role 3|14|1|Round Grinding|0.0|0.0|0.3333333333333333|0.0|0.0|0|14|0.0|0.14285714285714285|0.0|0.0|0.0|0
109|Case20|Round Grinding|ID4385|2012-02-07 21:17:00|2012-02-07 20:02:00|2012-02-06 14:07:00|log|0.0|4500.0|107700.0|0.0|Role 2|15|2|Round Grinding|0.0|0.2857142857142857|0.0|0.0|1.0|0|15|0.0|0.14285714285714285|0.0|0.0|0.5|0
110|Case20|Round Grinding|ID4385|2012-02-08 00:42:00|2012-02-07 21:19:00|2012-02-07 21:17:00|log|0.0|12180.0|120.0|0.0|Role 2|15|2|Round Grinding|0.0|0.2857142857142857|0.0|0.0|0.5|0|15|0.0|0.2857142857142857|0.0|0.0|0.0|0
111|Case20|Round Grinding|ID4445|2012-02-08 09:01:00|2012-02-08 03:01:00|2012-02-08 00:42:00|log|0.0|21600.0|8340.0|0.0|Role 2|15|2|Final Inspection Q.C.|0.0|0.2857142857142857|0.0|0.0|0.0|0|15|0.0|0.0|0.0|0.0|0.0|0
112|Case20|Final Inspection Q.C.|ID4618|2012-02-21 23:05:00|2012-02-21 15:14:00|2012-02-08 09:01:00|log|0.0|28260.0|1145580.0|0.0|Role 3|13|1|Packing|0.0|0.0|0.3333333333333333|0.0|0.0|0|12|0.09090909090909091|0.0|0.0|0.0|0.0|0
113|Case20|Packing|ID4820|2012-02-22 08:00:00|2012-02-22 07:00:00|2012-02-21 23:05:00|log|0.0|3600.0|28500.0|0.0|Role 4|12|3|End|0.0|0.0|0.0|1.5|0.0|0|12|0.0|0.0|0.0|0.0|0.0|0
114|Case208|Turning & Milling|ID4641|2012-01-04 22:57:00|2012-01-04 15:35:00|2012-01-04 22:57:00|log|0.0|26520.0|0.0|26520.0|Role 1|4|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|4|0.09090909090909091|0.0|0.0|0.0|0.0|0
115|Case208|Turning & Milling|ID3846|2012-01-05 05:34:00|2012-01-04 22:58:00|2012-01-04 22:57:00|log|0.0|23760.0|60.0|0.0|Role 1|4|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|4|0.09090909090909091|0.0|0.0|0.0|0.0|0
116|Case208|Turning & Milling|ID4641|2012-01-09 09:19:00|2012-01-09 05:21:00|2012-01-05 05:34:00|log|0.0|14280.0|344820.0|0.0|Role 1|5|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
117|Case208|Turning & Milling|ID4641|2012-01-09 13:55:00|2012-01-09 09:20:00|2012-01-09 09:19:00|log|0.0|16500.0|60.0|0.0|Role 1|5|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
118|Case208|Turning & Milling|ID4132|2012-01-09 22:39:00|2012-01-09 14:09:00|2012-01-09 13:55:00|log|0.0|30600.0|840.0|0.0|Role 1|5|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.5|0
119|Case208|Turning & Milling|ID3846|2012-01-10 00:44:00|2012-01-09 23:18:00|2012-01-09 22:39:00|log|0.0|5160.0|2340.0|0.0|Role 1|5|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.5|0|5|0.0|0.0|0.0|0.0|0.0|0
120|Case208|Turning & Milling|ID4641|2012-01-10 13:38:00|2012-01-10 03:42:00|2012-01-10 00:44:00|log|0.0|35760.0|10680.0|0.0|Role 1|5|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
121|Case208|Turning & Milling|ID4132|2012-01-10 16:30:00|2012-01-10 14:18:00|2012-01-10 13:38:00|log|0.0|7920.0|2400.0|0.0|Role 1|5|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
122|Case208|Turning & Milling Q.C.|ID4493|2012-01-10 23:00:00|2012-01-10 17:00:00|2012-01-10 16:30:00|log|0.0|21600.0|1800.0|0.0|Role 6|5|1|Laser Marking|0.0|0.0|0.0|0.0|0.0|1|5|0.0|0.0|0.0|0.0|0.0|0
123|Case208|Laser Marking|ID0998|2012-01-11 16:02:00|2012-01-11 15:09:00|2012-01-10 23:00:00|log|0.0|3180.0|58140.0|0.0|Role 5|5|1|Lapping|0.0|0.0|0.0|0.0|0.5|0|5|0.0|0.0|0.3333333333333333|0.0|0.0|0
124|Case208|Lapping|ID0998|2012-01-26 00:11:00|2012-01-25 21:50:00|2012-01-11 16:02:00|log|0.0|8460.0|1230480.0|0.0|Role 5|14|1|Round Grinding|0.0|0.2857142857142857|0.3333333333333333|0.0|0.5|0|14|0.0|0.0|0.3333333333333333|0.0|0.0|0
125|Case208|Round Grinding|ID4385|2012-02-02 11:12:00|2012-02-02 05:08:00|2012-01-26 00:11:00|log|0.0|21840.0|622620.0|0.0|Role 2|13|2|Round Grinding|0.0|0.2857142857142857|0.0|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
126|Case208|Round Grinding|ID4385|2012-02-02 14:00:00|2012-02-02 11:13:00|2012-02-02 11:12:00|log|0.0|10020.0|60.0|0.0|Role 2|13|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
127|Case208|Round Grinding|ID4445|2012-02-02 19:12:00|2012-02-02 14:01:00|2012-02-02 14:00:00|log|0.0|18660.0|60.0|0.0|Role 2|13|1|Final Inspection Q.C.|0.0|0.14285714285714285|0.0|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
128|Case208|Final Inspection Q.C.|ID4493|2012-02-08 18:14:00|2012-02-08 16:14:00|2012-02-02 19:12:00|log|0.0|7200.0|507720.0|0.0|Role 6|16|1|Grinding Rework|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|1|16|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
129|Case208|Grinding Rework|ID4528|2012-02-08 23:11:00|2012-02-08 18:34:00|2012-02-08 18:14:00|log|0.0|16620.0|1200.0|0.0|Role 2|16|1|Grinding Rework|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|16|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
130|Case208|Grinding Rework|ID4872|2012-02-09 00:53:00|2012-02-08 23:13:00|2012-02-08 23:11:00|log|0.0|6000.0|120.0|0.0|Role 2|16|1|Grinding Rework|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0|16|0.0|0.0|0.0|0.0|0.0|0
131|Case208|Grinding Rework|ID4528|2012-02-09 17:01:00|2012-02-09 14:23:00|2012-02-09 00:53:00|log|0.0|9480.0|48600.0|0.0|Role 2|17|1|Grinding Rework|0.09090909090909091|0.2857142857142857|0.3333333333333333|0.0|0.0|0|17|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0
132|Case208|Grinding Rework|ID4528|2012-02-15 05:59:00|2012-02-15 03:24:00|2012-02-09 17:01:00|log|0.0|9300.0|469380.0|0.0|Role 2|17|1|Packing|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0|17|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
133|Case208|Packing|ID4820|2012-02-16 08:00:00|2012-02-16 07:00:00|2012-02-15 05:59:00|log|0.0|3600.0|90060.0|0.0|Role 4|18|1|Final Inspection Q.C.|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.5|0.0|0|18|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0
134|Case208|Final Inspection Q.C.|ID4493|2012-02-16 15:29:00|2012-02-16 14:29:00|2012-02-16 08:00:00|log|0.0|3600.0|23340.0|0.0|Role 6|18|2|End|0.0|0.0|0.0|0.0|0.0|2|18|0.0|0.0|0.0|0.0|0.0|1
135|Case209|Turning & Milling|ID4794|2012-02-14 13:40:00|2012-02-14 07:47:00|2012-02-14 13:40:00|log|0.0|21180.0|0.0|21180.0|Role 1|17|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.5|0|17|0.0|0.0|0.0|0.0|0.0|0
136|Case209|Turning & Milling|ID0997|2012-02-14 18:41:00|2012-02-14 15:04:00|2012-02-14 13:40:00|log|0.0|13020.0|5040.0|0.0|Role 1|17|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|17|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0
137|Case209|Turning & Milling|ID0997|2012-02-15 00:45:00|2012-02-14 18:41:00|2012-02-14 18:41:00|log|0.0|21840.0|0.0|0.0|Role 1|17|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0|17|0.0|0.14285714285714285|0.0|0.0|0.0|0
138|Case209|Turning & Milling|ID4429|2012-02-15 02:53:00|2012-02-15 02:00:00|2012-02-15 00:45:00|log|0.0|3180.0|4500.0|0.0|Role 1|17|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|17|0.0|0.14285714285714285|0.0|0.0|0.0|0
139|Case209|Turning & Milling|ID4794|2012-02-15 13:46:00|2012-02-15 03:06:00|2012-02-15 02:53:00|log|0.0|38400.0|780.0|0.0|Role 1|17|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|17|0.0|0.0|0.0|0.0|0.0|0
140|Case209|Turning & Milling|ID4529|2012-02-15 18:42:00|2012-02-15 14:18:00|2012-02-15 13:46:00|log|0.0|15840.0|1920.0|0.0|Role 1|17|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.0|0.0|0.0|0|17|0.0|0.0|0.0|0.0|0.0|0
141|Case209|Turning & Milling Q.C.|ID4618|2012-02-17 15:07:00|2012-02-17 14:58:00|2012-02-15 18:42:00|log|0.0|540.0|159360.0|0.0|Role 3|14|1|Laser Marking|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0|14|0.0|0.14285714285714285|0.0|0.0|0.0|0
142|Case209|Laser Marking|ID0998|2012-02-20 19:37:00|2012-02-20 18:22:00|2012-02-17 15:07:00|log|0.0|4500.0|270900.0|0.0|Role 5|13|1|Lapping|0.09090909090909091|0.0|0.3333333333333333|0.0|0.5|0|13|0.09090909090909091|0.0|0.0|0.0|0.5|0
143|Case209|Lapping|ID0998|2012-02-21 00:39:00|2012-02-20 18:24:00|2012-02-20 19:37:00|log|0.0|18120.0|0.0|4380.0|Role 5|13|1|Final Inspection Q.C.|0.09090909090909091|0.0|0.3333333333333333|0.0|1.0|0|13|0.09090909090909091|0.0|0.0|0.0|0.0|0
144|Case209|Final Inspection Q.C.|ID4618|2012-02-21 22:47:00|2012-02-21 19:15:00|2012-02-21 00:39:00|log|0.0|12720.0|66960.0|0.0|Role 3|12|3|Packing|0.09090909090909091|0.0|0.6666666666666666|0.0|0.0|1|12|0.18181818181818182|0.0|0.3333333333333333|0.0|0.0|0
145|Case209|Packing|ID4820|2012-02-23 08:00:00|2012-02-23 07:00:00|2012-02-21 22:47:00|log|0.0|3600.0|115980.0|0.0|Role 4|9|1|End|0.0|0.0|0.0|0.5|0.0|0|9|0.0|0.0|0.0|0.0|0.0|0
146|Case21|Turning & Milling|ID4167|2012-01-13 00:55:00|2012-01-12 14:27:00|2012-01-13 00:55:00|log|0.0|37680.0|0.0|37680.0|Role 1|6|1|Turning & Milling|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|6|0.0|0.0|0.0|0.0|0.0|0
147|Case21|Turning & Milling|ID4529|2012-01-13 13:26:00|2012-01-13 06:40:00|2012-01-13 00:55:00|log|0.0|24360.0|20700.0|0.0|Role 1|6|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.0|0.0|0.0|0|6|0.0|0.0|0.0|0.0|0.0|0
148|Case21|Turning & Milling Q.C.|ID4618|2012-01-13 19:50:00|2012-01-13 14:00:00|2012-01-13 13:26:00|log|0.0|21000.0|2040.0|0.0|Role 3|6|1|Turning & Milling|0.0|0.0|0.3333333333333333|0.0|0.0|0|6|0.0|0.0|0.3333333333333333|0.0|0.0|0
149|Case21|Turning & Milling|ID4932|2012-01-13 15:38:00|2012-01-13 14:23:00|2012-01-13 19:50:00|log|0.0|4500.0|0.0|4500.0|Role 1|6|1|Turning & Milling|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|6|0.0|0.0|0.3333333333333333|0.0|0.0|0
150|Case21|Turning & Milling|ID4932|2012-01-13 15:38:00|2012-01-13 14:24:00|2012-01-13 15:38:00|log|0.0|4440.0|0.0|4440.0|Role 1|6|2|Turning & Milling|0.18181818181818182|0.0|0.3333333333333333|0.0|0.0|0|6|0.0|0.0|0.3333333333333333|0.0|0.0|0
151|Case21|Turning & Milling|ID4794|2012-01-15 05:00:00|2012-01-14 20:00:00|2012-01-13 15:38:00|log|0.0|32400.0|102120.0|0.0|Role 1|6|1|Turning & Milling|0.09090909090909091|0.0|0.0|0.0|0.0|0|6|0.0|0.14285714285714285|0.0|0.0|0.0|0
152|Case21|Turning & Milling|ID4794|2012-01-15 05:00:00|2012-01-15 00:00:00|2012-01-15 05:00:00|log|0.0|18000.0|0.0|18000.0|Role 1|6|2|Turning & Milling|0.18181818181818182|0.0|0.0|0.0|0.0|0|6|0.0|0.14285714285714285|0.0|0.0|0.0|0
153|Case21|Turning & Milling|ID4932|2012-01-15 11:41:00|2012-01-15 05:15:00|2012-01-15 05:00:00|log|0.0|23160.0|900.0|0.0|Role 1|6|1|Turning & Milling Q.C.|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0|6|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
154|Case21|Turning & Milling Q.C.|ID4529|2012-01-15 08:15:00|2012-01-15 07:00:00|2012-01-15 11:41:00|log|0.0|4500.0|0.0|4500.0|Role 1|7|1|Turning & Milling Q.C.|0.2727272727272727|0.14285714285714285|0.0|0.5|0.0|0|6|0.18181818181818182|0.14285714285714285|0.0|0.0|0.0|0
155|Case21|Turning & Milling Q.C.|ID4618|2012-01-15 19:37:00|2012-01-15 18:33:00|2012-01-15 08:15:00|log|0.0|3840.0|37080.0|0.0|Role 3|7|1|Turning & Milling Q.C.|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|7|0.09090909090909091|0.0|0.0|0.0|0.0|0
156|Case21|Turning & Milling Q.C.|ID4618|2012-01-15 22:32:00|2012-01-15 22:04:00|2012-01-15 19:37:00|log|0.0|1680.0|8820.0|0.0|Role 3|7|2|Turning & Milling Q.C.|0.09090909090909091|0.0|0.6666666666666666|0.0|0.0|0|7|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
157|Case21|Turning & Milling Q.C.|ID4167|2012-01-15 22:32:00|2012-01-15 22:31:00|2012-01-15 22:32:00|log|0.0|60.0|0.0|60.0|Role 1|7|3|Laser Marking|0.18181818181818182|0.0|0.6666666666666666|0.0|0.0|0|7|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0
158|Case21|Laser Marking|ID4932|2012-01-23 21:37:00|2012-01-23 20:46:00|2012-01-15 22:32:00|log|0.0|3060.0|684840.0|0.0|Role 1|13|1|Round Grinding|0.2727272727272727|0.14285714285714285|0.0|0.0|0.5|0|13|0.18181818181818182|0.2857142857142857|0.0|0.0|0.0|0
159|Case21|Round Grinding|ID4445|2012-01-24 05:18:00|2012-01-24 04:16:00|2012-01-23 21:37:00|log|0.0|3720.0|23940.0|0.0|Role 2|13|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|13|0.0|0.0|0.0|0.0|0.0|0
160|Case21|Round Grinding|ID0420|2012-01-24 15:40:00|2012-01-24 13:50:00|2012-01-24 05:18:00|log|0.0|6600.0|30720.0|0.0|Role 2|13|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0
161|Case21|Round Grinding|ID0420|2012-01-24 15:40:00|2012-01-24 14:00:00|2012-01-24 15:40:00|log|0.0|6000.0|0.0|6000.0|Role 2|13|3|Round Grinding|0.0|0.42857142857142855|0.3333333333333333|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0
162|Case21|Round Grinding|ID4445|2012-01-24 21:50:00|2012-01-24 17:40:00|2012-01-24 15:40:00|log|0.0|15000.0|7200.0|0.0|Role 2|14|2|Round Grinding|0.0|0.2857142857142857|0.0|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.0|0.0|0.5|0
163|Case21|Round Grinding|ID4445|2012-01-25 04:30:00|2012-01-25 03:00:00|2012-01-24 21:50:00|log|0.0|5400.0|18600.0|0.0|Role 2|14|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|14|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
164|Case21|Round Grinding|ID4445|2012-02-08 11:40:00|2012-02-08 10:50:00|2012-01-25 04:30:00|log|0.0|3000.0|1232400.0|0.0|Role 2|15|1|Round Grinding|0.0|0.14285714285714285|0.0|0.0|0.0|0|15|0.0|0.14285714285714285|0.0|0.0|0.0|0
165|Case21|Round Grinding|ID4445|2012-02-08 13:55:00|2012-02-08 11:40:00|2012-02-08 11:40:00|log|0.0|8100.0|0.0|0.0|Role 2|15|1|Turning & Milling Q.C.|0.0|0.14285714285714285|0.0|0.0|0.0|0|15|0.0|0.0|0.0|0.0|0.0|0
166|Case21|Turning & Milling Q.C.|ID4618|2012-02-08 14:30:00|2012-02-08 14:00:00|2012-02-08 13:55:00|log|0.0|1800.0|300.0|0.0|Role 3|16|1|Round Grinding|0.09090909090909091|0.0|0.3333333333333333|0.0|0.0|0|16|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0
167|Case21|Round Grinding|ID0420|2012-02-08 16:57:00|2012-02-08 14:08:00|2012-02-08 14:30:00|log|0.0|8820.0|0.0|1320.0|Role 2|16|1|Round Grinding|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0|16|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|1
168|Case21|Round Grinding|ID0420|2012-02-08 23:34:00|2012-02-08 20:28:00|2012-02-08 16:57:00|log|0.0|11160.0|12660.0|0.0|Role 2|16|1|Final Inspection Q.C.|0.09090909090909091|0.2857142857142857|0.3333333333333333|0.0|0.0|0|16|0.0|0.14285714285714285|0.0|0.0|0.0|0
169|Case21|Final Inspection Q.C.|ID4618|2012-02-16 23:05:00|2012-02-16 22:32:00|2012-02-08 23:34:00|log|0.0|1980.0|687480.0|0.0|Role 3|17|1|Final Inspection Q.C.|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0|17|0.0|0.14285714285714285|0.0|0.0|0.0|0
170|Case21|Final Inspection Q.C.|ID4618|2012-02-17 17:52:00|2012-02-17 16:15:00|2012-02-16 23:05:00|log|0.0|5820.0|61800.0|0.0|Role 3|14|1|Round Grinding|0.0|0.14285714285714285|0.3333333333333333|0.0|0.0|0|14|0.0|0.14285714285714285|0.0|0.0|0.0|0
171|Case21|Round Grinding|ID0420|2012-02-20 15:25:00|2012-02-20 15:24:00|2012-02-17 17:52:00|log|0.0|60.0|250320.0|0.0|Role 2|13|2|Round Grinding|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0|13|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0
172|Case21|Round Grinding|ID0420|2012-02-20 15:26:00|2012-02-20 15:25:00|2012-02-20 15:25:00|log|0.0|60.0|0.0|0.0|Role 2|13|2|Final Inspection Q.C.|0.09090909090909091|0.2857142857142857|0.0|0.0|0.0|0|13|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0
173|Case21|Final Inspection Q.C.|ID4618|2012-02-20 16:41:00|2012-02-20 15:26:00|2012-02-20 15:26:00|log|0.0|4500.0|0.0|0.0|Role 3|13|1|Packing|0.09090909090909091|0.14285714285714285|0.3333333333333333|0.0|0.0|0|13|0.09090909090909091|0.14285714285714285|0.0|0.0|0.0|0
174|Case21|Packing|ID4820|2012-02-22 08:00:00|2012-02-22 07:00:00|2012-02-20 16:41:00|log|0.0|3600.0|137940.0|0.0|Role 4|12|3|End|0.0|0.0|0.0|1.5|0.0|0|12|0.0|0.0|0.0|0.0|0.0|0
175|Case211|Turning & Milling Q.C.|ID4618|2012-01-08 22:02:00|2012-01-08 21:44:00|2012-01-08 22:02:00|log|0.0|1080.0|0.0|1080.0|Role 3|5|1|Laser Marking|0.0|0.0|0.3333333333333333|0.0|0.5|0|5|0.0|0.0|0.0|0.0|0.5|0
176|Case211|Laser Marking|ID4355|2012-01-09 03:05:00|2012-01-09 02:14:00|2012-01-08 22:02:00|log|0.0|3060.0|15120.0|0.0|Role 2|5|1|Laser Marking|0.0|0.14285714285714285|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
177|Case211|Laser Marking|ID4445|2012-01-09 03:50:00|2012-01-09 03:06:00|2012-01-09 03:05:00|log|0.0|2640.0|60.0|0.0|Role 2|5|1|Lapping|0.0|0.14285714285714285|0.0|0.0|0.0|0|5|0.0|0.0|0.0|0.0|0.0|0
178|Case211|Lapping|ID4882|2012-01-09 08:15:00|2012-01-09 07:00:00|2012-01-09 03:50:00|log|0.0|4500.0|11400.0|0.0|Role 5|5|1|Lapping|0.09090909090909091|0.0|0.0|0.0|0.5|0|5|0.09090909090909091|0.0|0.0|0.0|0.0|0
